timestamp_s,rtt_ms
524.2,22.297
524.3,21.897
524.4,30.789
524.5,29.706
524.6,25.894
524.7,27.854
524.8,29.357
524.9,26.31
525.0,25.535
525.1,28.723
525.2,23.064
525.3,27.606
525.4,24.02
525.5,28.923
525.6,30.561
525.7,27.307
525.8,26.242
525.9,23.715
526.0,26.678
526.1,28.229
526.2,27.595
526.3,29.149
526.4,28.809
526.5,26.009
526.6,28.704
526.7,27.592
526.8,29.922
526.9,29.303
527.0,28.195
527.1,32.063
527.2,26.347
527.3,31.762
527.4,21.68
527.5,24.956
527.6,24.409
527.7,32.309
527.8,32.046
527.9,31.004
528.0,31.195
528.1,31.135
528.2,25.719
528.3,34.248
528.4,26.693
528.5,27.232
528.6,25.839
528.7,21.113
528.8,29.451
528.9,23.633
529.0,22.803
529.1,27.478
529.2,31.123
529.3,32.224
529.4,25.067
529.5,27.206
529.6,29.597
529.7,32.646
529.8,30.331
529.9,26.001
530.0,29.812
530.1,34.961
530.2,30.759
530.3,27.702
530.4,31.22
530.5,21.117
530.6,28.358
530.7,26.553
530.8,26.798
530.9,26.33
531.0,28.083
531.1,28.247
531.2,25.909
531.3,127.717
531.4,39.576
531.5,41.405
531.6,29.727
531.7,21.976
531.8,30.131
531.9,30.547
532.0,31.453
532.1,32.046
532.2,26.185
532.3,27.52
532.4,32.631
532.5,31.239
532.6,25.787
532.7,20.919
532.8,27.313
532.9,24.795
533.0,28.188
533.1,30.913
533.2,23.659
533.3,28.824
533.4,24.353
533.5,35.447
533.6,28.155
533.7,29.426
533.8,24.868
533.9,21.602
534.0,25.123
534.1,25.13
534.2,31.518
534.3,24.557
534.4,30.481
534.5,29.264
534.6,27.665
534.7,20.541
534.8,26.351
534.9,30.912
535.0,29.612
535.1,28.449
535.2,23.689
535.3,28.378
535.4,28.761
535.5,26.542
535.6,29.299
535.7,25.869
535.8,21.977
535.9,26.07
536.0,25.929
536.1,31.657
536.2,30.158
536.3,27.848
536.4,26.36
536.5,29.675
536.6,32.482
536.7,25.099
536.8,26.083
536.9,31.452
537.0,29.443
537.1,26.685
537.2,31.466
537.3,29.655
537.4,25.172
537.5,28.824
537.6,27.978
537.7,32.958
537.8,29.822
537.9,29.451
538.0,28.4
538.1,29.563
538.2,23.833
538.3,23.637
538.4,29.168
538.5,29.199
538.6,26.79
538.7,22.006
538.8,24.737
538.9,29.613
539.0,28.381
539.1,26.076
539.2,25.213
539.3,28.799
539.4,27.547
539.5,27.522
539.6,26.487
539.7,28.451
539.8,28.848
539.9,26.121
540.0,32.988
540.1,26.234
540.2,28.499
540.3,23.345
540.4,25.003
540.5,30.761
540.6,30.179
540.7,28.644
540.8,25.982
540.9,29.061
541.0,25.021
541.1,31.21
541.2,20.113
541.3,26.845
541.4,25.608
541.5,31.885
541.6,27.406
541.7,31.712
541.8,32.337
541.9,29.364
542.0,23.086
542.1,25.738
542.2,26.503
542.3,29.201
542.4,29.139
542.5,24.011
542.6,30.354
542.7,24.956
542.8,26.938
542.9,28.772
543.0,27.611
543.1,32.707
543.2,31.418
543.3,24.043
543.4,24.623
543.5,31.449
543.6,28.34
543.7,29.885
543.8,28.075
543.9,31.692
544.0,30.315
544.1,30.359
544.2,25.97
544.3,29.822
544.4,23.169
544.5,27.278
544.6,26.094
544.7,25.67
544.8,25.19
544.9,21.977
545.0,31.715
545.1,27.362
545.2,27.468
545.3,29.504
545.4,31.196
545.5,32.01
545.6,26.705
545.7,28.564
545.8,25.284
545.9,30.198
546.0,28.063
546.1,30.727
546.2,30.482
546.3,30.345
546.4,29.608
546.5,28.261
546.6,24.272
546.7,28.987
546.8,33.05
546.9,26.698
547.0,25.968
547.1,29.854
547.2,33.023
547.3,24.877
547.4,20.752
547.5,26.156
547.6,28.299
547.7,27.572
547.8,27.219
547.9,151.519
548.0,71.589
548.1,39.777
548.2,36.929
548.3,29.662
548.4,27.151
548.5,28.764
548.6,24.629
548.7,32.75
548.8,32.245
548.9,27.281
549.0,24.044
549.1,27.082
549.2,29.774
549.3,26.819
549.4,25.613
549.5,28.483
549.6,25.379
549.7,32.006
549.8,30.837
549.9,29.991
550.0,25.876
550.1,28.621
550.2,31.328
550.3,21.721
550.4,28.617
550.5,32.219
550.6,33.435
550.7,25.148
550.8,28.829
550.9,31.133
551.0,31.618
551.1,22.481
551.2,21.971
551.3,28.463
551.4,29.495
551.5,27.626
551.6,27.016
551.7,31.834
551.8,32.433
551.9,26.223
552.0,28.473
552.1,24.529
552.2,33.206
552.3,23.787
552.4,24.79
552.5,25.331
552.6,24.855
552.7,31.833
552.8,34.965
552.9,28.782
553.0,26.992
553.1,30.165
553.2,25.279
553.3,32.013
553.4,27.891
553.5,29.262
553.6,25.926
553.7,27.387
553.8,23.141
553.9,28.056
554.0,30.671
554.1,22.445
554.2,24.97
554.3,26.572
554.4,27.071
554.5,27.729
554.6,27.865
554.7,28.851
554.8,27.893
554.9,22.954
555.0,28.941
555.1,31.61
555.2,28.774
555.3,22.68
555.4,28.697
555.5,29.426
555.6,25.032
555.7,28.229
555.8,31.829
555.9,32.852
556.0,28.38
556.1,29.522
556.2,27.505
556.3,26.77
556.4,32.155
556.5,30.887
556.6,29.851
556.7,26.42
556.8,32.402
556.9,31.121
557.0,24.125
557.1,31.266
557.2,28.505
557.3,28.835
557.4,21.949
557.5,23.611
557.6,30.969
557.7,25.699
557.8,30.437
557.9,24.019
558.0,23.574
558.1,33.732
558.2,30.728
558.3,27.615
558.4,28.671
558.5,25.874
558.6,29.068
558.7,31.538
558.8,26.754
558.9,29.457
559.0,22.923
559.1,33.405
559.2,31.014
559.3,27.91
559.4,26.997
559.5,32.233
559.6,26.486
559.7,29.109
559.8,27.058
559.9,100.195
560.0,53.444
560.1,47.729
560.2,27.597
560.3,30.375
560.4,36.12
560.5,28.105
560.6,29.469
560.7,20.966
560.8,28.956
560.9,21.355
561.0,24.341
561.1,29.24
561.2,32.802
561.3,28.43
561.4,30.765
561.5,27.507
561.6,32.503
561.7,27.816
561.8,29.07
561.9,26.05
562.0,30.861
562.1,26.486
562.2,27.744
562.3,26.872
562.4,23.625
562.5,25.559
562.6,27.489
562.7,24.099
562.8,24.293
562.9,33.139
563.0,26.163
563.1,29.03
563.2,27.599
563.3,30.583
563.4,25.915
563.5,33.613
563.6,31.094
563.7,26.206
563.8,35.298
563.9,29.864
564.0,29.529
564.1,26.853
564.2,24.679
564.3,30.573
564.4,25.427
564.5,26.258
564.6,26.208
564.7,31.678
564.8,27.288
564.9,29.869
565.0,30.042
565.1,23.95
565.2,29.491
565.3,27.721
565.4,29.045
565.5,29.511
565.6,26.427
565.7,32.083
565.8,26.601
565.9,25.664
566.0,29.448
566.1,26.38
566.2,25.882
566.3,24.14
566.4,25.434
566.5,29.778
566.6,25.271
566.7,27.468
566.8,29.505
566.9,28.451
567.0,26.214
567.1,27.783
567.2,31.445
567.3,33.055
567.4,27.06
567.5,30.677
567.6,28.82
567.7,26.259
567.8,28.495
567.9,32.205
568.0,25.829
568.1,26.227
568.2,35.875
568.3,30.454
568.4,24.098
568.5,27.131
568.6,26.502
568.7,28.066
568.8,28.867
568.9,27.366
569.0,29.425
569.1,27.875
569.2,29.912
569.3,27.263
569.4,27.695
569.5,26.875
569.6,30.514
569.7,25.392
569.8,30.678
569.9,29.327
570.0,30.168
570.1,30.681
570.2,26.536
570.3,26.318
570.4,28.006
570.5,25.455
570.6,28.687
570.7,32.912
570.8,28.133
570.9,30.66
571.0,27.589
571.1,27.061
571.2,24.732
571.3,26.216
571.4,34.979
571.5,31.889
571.6,27.526
571.7,30.333
571.8,31.09
571.9,30.702
572.0,26.21
572.1,26.184
572.2,23.485
572.3,29.331
572.4,27.035
572.5,25.556
572.6,27.19
572.7,23.312
572.8,31.333
572.9,26.754
573.0,28.44
573.1,32.042
573.2,29.456
573.3,26.159
573.4,26.936
573.5,30.226
573.6,27.048
573.7,31.693
573.8,28.527
573.9,23.784
574.0,29.504
574.1,31.065
574.2,29.875
574.3,28.897
574.4,30.465
574.5,22.321
574.6,23.591
574.7,30.383
574.8,26.455
574.9,31.519
575.0,32.714
575.1,26.021
575.2,30.117
575.3,27.397
575.4,30.725
575.5,34.049
575.6,27.14
575.7,32.125
575.8,30.531
575.9,19.174
576.0,31.226
576.1,28.819
576.2,25.664
576.3,30.727
576.4,20.524
576.5,22.329
576.6,30.942
576.7,30.552
576.8,31.068
576.9,29.755
577.0,131.82
577.1,53.706
577.2,52.012
577.3,28.05
577.4,26.71
577.5,22.396
577.6,31.583
577.7,24.716
577.8,29.956
577.9,26.756
578.0,23.123
578.1,29.255
578.2,29.459
578.3,25.193
578.4,30.578
578.5,33.416
578.6,29.472
578.7,29.294
578.8,25.799
578.9,24.882
579.0,26.782
579.1,28.207
579.2,28.035
579.3,27.403
579.4,35.475
579.5,29.713
579.6,25.071
579.7,24.398
579.8,22.784
579.9,24.971
580.0,29.736
580.1,27.144
580.2,25.921
580.3,29.769
580.4,29.648
580.5,29.114
580.6,27.96
580.7,27.89
580.8,24.044
580.9,22.464
581.0,25.581
581.1,25.634
581.2,25.543
581.3,27.48
581.4,26.578
581.5,24.086
581.6,27.691
581.7,29.008
581.8,26.522
581.9,30.457
582.0,28.946
582.1,29.168
582.2,26.879
582.3,29.24
582.4,30.047
582.5,22.212
582.6,31.205
582.7,26.467
582.8,29.952
582.9,21.081
583.0,26.698
583.1,22.903
583.2,27.555
583.3,28.544
583.4,29.221
583.5,28.062
583.6,24.242
583.7,31.908
583.8,23.964
583.9,26.991
584.0,25.67
584.1,26.192
584.2,23.791
584.3,31.257
584.4,30.238
584.5,28.215
584.6,27.567
584.7,25.12
584.8,27.67
584.9,25.276
585.0,28.259
585.1,29.181
585.2,27.259
585.3,29.197
585.4,29.751
585.5,30.414
585.6,33.924
585.7,23.717
585.8,24.298
585.9,24.351
586.0,27.407
586.1,23.217
586.2,26.409
586.3,30.514
586.4,30.188
586.5,32.919
586.6,30.561
586.7,31.039
586.8,26.413
586.9,26.926
587.0,30.637
587.1,30.576
587.2,22.251
587.3,23.834
587.4,25.066
587.5,25.42
587.6,31.952
587.7,33.418
587.8,28.99
587.9,29.022
588.0,33.826
588.1,29.346
588.2,29.677
588.3,29.118
588.4,29.123
588.5,32.047
588.6,30.179
588.7,28.256
588.8,26.821
588.9,28.78
589.0,23.012
589.1,29.382
589.2,28.378
589.3,28.962
589.4,24.53
589.5,98.367
589.6,47.418
589.7,50.435
589.8,23.631
589.9,29.783
590.0,27.021
590.1,29.56
590.2,26.884
590.3,27.221
590.4,29.051
590.5,32.054
590.6,22.104
590.7,30.632
590.8,27.123
590.9,29.884
591.0,30.992
591.1,27.7
591.2,25.788
591.3,26.761
591.4,27.415
591.5,27.556
591.6,27.763
591.7,28.403
591.8,29.914
591.9,26.715
592.0,34.332
592.1,20.132
592.2,26.131
592.3,29.694
592.4,29.21
592.5,23.296
592.6,27.876
592.7,25.325
592.8,30.978
592.9,20.989
593.0,30.793
593.1,29.182
593.2,30.548
593.3,26.485
593.4,29.43
593.5,28.206
593.6,29.454
593.7,29.534
593.8,27.851
593.9,29.247
594.0,29.036
594.1,28.361
594.2,23.328
594.3,27.191
594.4,27.697
594.5,27.299
594.6,29.312
594.7,27.148
594.8,31.973
594.9,24.885
595.0,35.587
595.1,24.422
595.2,29.315
595.3,26.512
595.4,33.709
595.5,28.428
595.6,29.056
595.7,29.846
595.8,25.134
595.9,27.188
596.0,26.298
596.1,31.49
596.2,27.972
596.3,30.543
596.4,29.977
596.5,27.313
596.6,26.939
596.7,29.885
596.8,30.379
596.9,26.829
597.0,27.251
597.1,35.386
597.2,24.254
597.3,35.493
597.4,31.226
597.5,25.868
597.6,31.424
597.7,29.533
597.8,27.91
597.9,30.535
598.0,23.898
598.1,27.155
598.2,32.667
598.3,25.915
598.4,26.821
598.5,29.059
598.6,23.821
598.7,25.238
598.8,30.0
598.9,25.565
599.0,26.156
599.1,25.585
599.2,28.235
599.3,28.162
599.4,26.575
599.5,27.985
599.6,31.518
599.7,26.884
599.8,26.835
599.9,28.801
